oblast,region,row_id,text,col,local_val,remote_val,action
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447583,"Производство прочих основных органических химических веществ, не включенных в другие группировки",—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447628,Производство резиновых и пластмассовых изделий,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447636,Производство пластмассовых изделий,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447644,Производство прочих пластмассовых изделий,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447645,Производство прочих пластмассовых изделий,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447646,Производство прочей не металлической минеральной продукции,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447646,Производство прочей не металлической минеральной продукции,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447664,Производство строительных материалов из глины,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447664,Производство строительных материалов из глины,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447664,Производство строительных материалов из глины,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447664,Производство строительных материалов из глины,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447664,Производство строительных материалов из глины,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447667,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447667,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447667,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447667,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447667,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447668,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447688,"Производство изделий из бетона, цемента и строительного гипса ",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447688,"Производство изделий из бетона, цемента и строительного гипса ",y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447695,Производство товарного бетона ,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447695,Производство товарного бетона ,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447696,Производство товарного бетона,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,20575343,Производство товарного бетона ,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447707,Производство абразивных изделий и прочей неметаллической минеральной продукции,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447710,"Производство прочей неметаллической минеральной продукции, не включенной в другие группировки",y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447715,Производство изделий из битума и аналогичных материалов,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447760,"Производство готовых металлических изделий, кроме машин и оборудования",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447797,Производство прочих готовых металлических изделий,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447807,"Производство прочих готовых металлических изделий, не включенных в другие группировки",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447808,Производство металлического санитарно-технического оборудования,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447881,"Производство машин и оборудования, не включенных в другие группировки ",y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447896,Производство прочих машин и оборудования общего назначения ,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447900,Производство подъемно-транспортного оборудования,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,447902,Производство кранов для строительства,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448094,Производство электроэнергии тепловыми электростанциями,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448097,Производство электроэнергии прочими электростанциями,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448098,Передача электроэнергии,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448098,Передача электроэнергии,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448098,Передача электроэнергии,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448098,Передача электроэнергии,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448098,Передача электроэнергии,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,18951389,Передача электроэнергии,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448101,Распределение электроэнергии,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448111,"Снабжение паром, горячей водой и кондиционированным воздухом",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448112,"Снабжение паром, горячей водой и кондиционированным воздухом",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448115,Теплоснабжение,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,20575798,Передача тепловой энергии,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448117,"Водоснабжение; водоотведение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",text,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений","Водоснабжение; водоотведение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448118,"Забор, обработка и распределение воды",text,"Сбор, обработка и распределение воды","Забор, обработка и распределение воды",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448118,"Забор, обработка и распределение воды",parent_text,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений","Водоснабжение; водоотведение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448119,"Забор, обработка и распределение воды",text,"Сбор, обработка и распределение воды","Забор, обработка и распределение воды",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448119,"Забор, обработка и распределение воды",parent_text,"Сбор, обработка и распределение воды","Забор, обработка и распределение воды",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448120,"Забор, обработка и распределение воды",text,"Сбор, обработка и распределение воды","Забор, обработка и распределение воды",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448120,"Забор, обработка и распределение воды",parent_text,"Сбор, обработка и распределение воды","Забор, обработка и распределение воды",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448121,"Забор, обработка и распределение воды",—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448126,"Сбор, обработка и удаление отходов; утилизация (восстановление) материалов",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448126,"Сбор, обработка и удаление отходов; утилизация (восстановление) материалов",parent_text,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений","Водоснабжение; водоотведение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448137,Утилизация (восстановление) материалов ,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448140,Переработка отсортированных материалов,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,КЫЗЫЛЖАРСКИЙ РАЙОН,448143,Переработка неметаллических отходов,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447223,Разведение лошадей и прочих животных семейства лошадиных,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447224,Разведение лошадей,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447228,Разведение овец и коз,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447229,Разведение овец и коз,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448148,Строительство,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448157,Гражданское строительство,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448158,Строительство автомобильных и железных дорог,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18696143,Строительство автомобильных дорог,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18946136,Строительство дорог и автомагистралей,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448215,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448215,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448215,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448237,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448237,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448331,Прочая специализированная оптовая торговля ,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448331,Прочая специализированная оптовая торговля ,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448367,Оптовая торговля отходами и ломом,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448367,Оптовая торговля отходами и ломом,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448368,Оптовая торговля ломом и отходами черных и цветных металлов,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448368,Оптовая торговля ломом и отходами черных и цветных металлов,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448399,Розничная торговля топливом в специализированных магазинах,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448399,Розничная торговля топливом в специализированных магазинах,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448399,Розничная торговля топливом в специализированных магазинах,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448399,Розничная торговля топливом в специализированных магазинах,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448399,Розничная торговля топливом в специализированных магазинах,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448400,Розничная торговля топливом в специализированных магазинах,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448400,Розничная торговля топливом в специализированных магазинах,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448400,Розничная торговля топливом в специализированных магазинах,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448400,Розничная торговля топливом в специализированных магазинах,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448400,Розничная торговля топливом в специализированных магазинах,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18951442,Розничная торговля моторным топливом в специализированных магазинах,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,20576124,"Розничная торговля моторным топливом в специализированных магазинах, за исключением находящихся на придорожной полосе",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,20576124,"Розничная торговля моторным топливом в специализированных магазинах, за исключением находящихся на придорожной полосе",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,20576124,"Розничная торговля моторным топливом в специализированных магазинах, за исключением находящихся на придорожной полосе",y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,20576124,"Розничная торговля моторным топливом в специализированных магазинах, за исключением находящихся на придорожной полосе",y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448585,Информация и связь,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448623,Телекоммуникации,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448627,Беспроводная телекоммуникационная связь,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448628,Беспроводная телекоммуникационная связь,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18946149,Прочая беспроводная телекоммуникационная связь,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122021,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448920,Дошкольное образование,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448921,Дошкольное образование,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448922,Дошкольное образование,y122019,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,449023,Деятельность в области спорта,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,449024,Эксплуатация спортивных сооружений,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,449025,Эксплуатация спортивных сооружений,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447350,Переработка и консервирование мяса,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447379,Производство муки,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447386,Производство хлебобулочных и мучных кондитерских изделий недлительного хранения,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447508,"Производство деревянных и пробковых изделий, кроме мебели; производство изделий из соломки и материалов для плетения",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447514,"Производство изделий из древесины, пробки, соломки и материалов для плетения ",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447515,"Производство шпона, фанеры, плит и панелей из древесины",y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,447516,"Производство шпона, фанеры, плит и панелей из древесины",—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448090,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448091,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448092,"Производство, передача и распределение электроэнергии",y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448098,Передача электроэнергии,y122020,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448098,Передача электроэнергии,y122024,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448098,Передача электроэнергии,y122023,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448098,Передача электроэнергии,y122022,,x,PATCHED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,18951389,Передача электроэнергии,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448101,Распределение электроэнергии,—,ОТСУТСТВУЕТ,—,ADDED
СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,МАМЛЮТСКИЙ РАЙОН,448115,Теплоснабжение,—,ОТСУТСТВУЕТ,—,ADDED
